Year,Event, DataCards, Deaths, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Losses $USD, Losses $Local
1999,DROWNING,1,30,0,0,0,0,0,0
1999,EPIDEMIC,21,168,0,0,0,0,0,0
1999,FAMINE,1,0,0,0,0,1500,0,0
1999,FIRE,2,0,0,0,0,0,0,0
1999,FLOOD,9,13,80,5,0,1,0,0
1999,STORM,3,1,0,0,0,0,0,0
2000,ACCIDENT,47,3353,0,0,0,0,0,0
2000,ANIMAL ATTACK,2,0,0,0,0,0,0,0
2000,DROUGHT,4,0,0,0,0,0,0,0
2000,EPIDEMIC,16,74,0,0,0,260,0,0
2000,FAMINE,8,0,0,0,0,277384,0,0
2000,FIRE,1,0,27,0,0,0,0,0
2000,FLOOD,2,2,0,0,0,0,0,0
2000,LANDSLIDE,1,0,0,0,0,0,0,0
2000,PLAGUE,5,0,0,0,0,0,0,0
2000,RAINS,1,0,0,0,0,0,0,0
2000,STORM,1,0,24,0,0,0,0,0
2001,ACCIDENT,58,1674,0,0,0,0,0,0
2001,ANIMAL ATTACK,1,0,0,0,0,0,0,0
2001,DROUGHT,1,0,0,0,0,0,0,0
2001,DROWNING,6,26,0,0,0,14,0,0
2001,EPIDEMIC,6,48,0,0,0,170,0,0
2001,FIRE,8,7,12,0,0,0,0,0
2001,FLOOD,9,33,0,60,0,100,0,0
2001,HAILSTORM,1,0,0,0,0,900,0,0
2001,LANDSLIDE,10,25,50,0,0,5626,0,0
2001,LIGHTNING,1,1,0,0,0,0,0,0
2001,RAINS,1,0,0,0,0,0,0,0
2001,STORM,1,0,0,0,0,0,0,0
2002,ACCIDENT,68,1833,0,0,0,40,0,0
2002,DROUGHT,8,0,0,0,0,60673,0,0
2002,EPIDEMIC,6,163,0,0,0,53246,0,0
2002,FAMINE,2,14,0,0,0,0,0,0
2002,FIRE,8,82,177,30,0,1550,0,0
2002,FLOOD,27,105,10,0,0,38081,0,0
2002,HAILSTORM,1,0,150,420,0,0,0,0
2002,LANDSLIDE,12,21,3,8,0,81,0,0
2002,LIGHTNING,3,6,0,0,0,0,0,0
2002,RAINS,1,0,0,0,0,0,0,0
2002,STORM,7,6,156,0,0,448,0,0
2002,WINDSTORM,1,0,0,0,0,0,0,0
2003,ACCIDENT,12,164,0,0,0,92,0,0
2003,DROUGHT,50,236,0,0,0,775648,0,0
2003,EPIDEMIC,3,28,0,0,0,1000,0,0
2003,FIRE,1,0,0,0,0,0,0,0
2003,FLOOD,4,4,117,200,0,3522,0,0
2003,HAILSTORM,4,0,0,30,0,0,0,0
2003,LANDSLIDE,5,38,254,0,0,50,0,0
2003,LIGHTNING,4,5,0,0,0,0,0,0
2003,RAINS,1,0,0,0,0,0,0,0
2003,RAINSTORM,2,0,0,0,0,0,0,0
2003,STORM,3,3,2,0,0,1279,0,0
2004,DROUGHT,3,0,0,0,0,0,0,0
2004,DROWNING,11,35,0,0,0,0,0,0
2004,EPIDEMIC,15,53,0,0,22,620,0,0
2004,FIRE,5,3,3000,0,0,10518,0,0
2004,FLOOD,11,9,10,1,0,13567,0,0
2004,HAILSTORM,5,0,6,0,50,2826,0,0
2004,LIGHTNING,2,3,0,0,0,0,0,0
2004,RAINS,2,0,1,0,0,0,0,0
2004,STORM,7,0,20,1,0,320,0,0
2004,STRUCTURAL COLLAPSE,1,12,0,0,50,0,0,0
2004,THUNDERSTORM,1,6,0,0,0,0,0,0
2005,ACCIDENT,1,0,0,0,0,0,0,0
2005,DROUGHT,18,0,0,0,0,325000,0,0
2005,DROWNING,10,14,0,0,0,0,0,0
2005,EPIDEMIC,14,53,0,0,0,376,0,0
2005,FIRE,7,3,787,0,0,2895,0,0
2005,FLOOD,10,11,8,300,0,2000,0,0
2005,HAILSTORM,11,9,79,98,0,16175,0,0
2005,LANDSLIDE,6,0,32,40,0,2498,0,0
2005,LIGHTNING,3,5,0,0,0,0,0,0
2005,RAINS,1,0,0,0,0,0,0,0
2005,STORM,17,14,1142,800,0,5292,0,0
2006,DROUGHT,2,0,0,0,0,10000,0,0
2006,DROWNING,11,70,0,0,0,0,0,0
2006,EPIDEMIC,15,290,0,0,0,6562,0,0
2006,FIRE,4,0,0,758,0,580,0,0
2006,FLOOD,30,23,20,300,0,53816,0,0
2006,LANDSLIDE,1,0,0,0,0,0,0,0
2006,OTHER,1,0,0,0,0,3000,0,0
2006,RAINS,3,0,0,1,0,0,0,0
2006,STORM,2,0,25,300,0,20120,0,0
2007,DROUGHT,2,0,0,0,0,300,0,0
2007,DROWNING,4,23,0,0,0,0,0,0
2007,EPIDEMIC,17,177,0,0,0,4359,0,0
2007,FAMINE,1,0,0,0,0,2000,0,0
2007,FIRE,9,8,544,0,0,1050,0,0
2007,FLOOD,144,29,12914,52,1612,3021015,0,0
2007,HAILSTORM,20,0,46,0,0,4312,0,0
2007,LANDSLIDE,39,26,224,0,190,982,0,0
2007,LIGHTNING,6,13,0,1,0,0,0,0
2007,RAINS,15,0,0,0,0,54500,0,0
2007,RAINSTORM,2,0,0,0,0,13000,0,0
2007,STORM,4,0,0,0,0,800,0,0
2008,DROUGHT,2,0,0,0,0,0,0,0
2008,EPIDEMIC,47,178,0,0,198,1086,0,0
2008,FIRE,15,12,133,401,0,2389,0,0
2008,FLOOD,38,0,708,936,0,992,0,0
2008,HAILSTORM,7,0,2,0,0,9271,0,0
2008,LANDSLIDE,1,0,0,0,0,0,0,0
2008,LIGHTNING,5,7,0,0,0,0,0,0
2008,RAINS,2,0,0,8,0,0,0,0
2008,STORM,3,3,0,550,0,460,0,0
2008,THUNDERSTORM,1,3,0,0,0,0,0,0
2009,ACCIDENT,1,5,0,0,0,0,0,0
2009,DROUGHT,305,20,0,0,0,1234157,0,0
2009,DROWNING,3,33,0,0,0,0,0,0
2009,EPIDEMIC,9,38,0,0,117,85,0,0
2009,FAMINE,3,17,0,0,0,27,0,0
2009,FIRE,23,24,203,1,0,1792,0,0
2009,FLOOD,23,5,0,0,0,32268,0,0
2009,HAILSTORM,47,3,274,0,0,25994,0,0
2009,INTOXICATION,5,23,0,0,0,0,0,0
2009,LANDSLIDE,4,20,42,0,0,6300,0,0
2009,LIGHTNING,2,0,0,0,0,0,0,0
2009,OTHER,3,7,0,0,0,120,0,0
2009,RAINS,2,0,1,0,0,0,0,0
2009,STORM,33,12,192,420,500,6829,0,0
2009,WINDSTORM,5,0,0,0,0,30,0,0
2010,ACCIDENT,5,17,0,0,0,0,0,0
2010,ANIMAL ATTACK,6,1,0,0,0,0,0,0
2010,DROUGHT,4,0,0,0,0,70000,0,0
2010,DROWNING,11,72,0,0,0,0,0,0
2010,EPIDEMIC,8,23,0,0,0,136,0,0
2010,FIRE,26,3,53,5,29,1692,0,0
2010,FLOOD,200,34,2628,14,215,102076,0,0
2010,HAILSTORM,101,8,339,274,0,18651,0,0
2010,INTOXICATION,2,15,0,0,0,2,0,0
2010,LANDSLIDE,120,1926,1311,104,5,355186,0,0
2010,LIGHTNING,9,21,0,0,0,51,0,0
2010,MUDSLIDE,11,21,178,0,0,2975,0,0
2010,OTHER,1,2,0,0,0,0,0,0
2010,RAINS,6,0,12,0,0,0,0,0
2010,RAINSTORM,17,0,50,0,0,1400,0,0
2010,STORM,27,0,145,16,0,377503,0,0
2010,WINDSTORM,5,0,0,16,0,104,0,0
2011,ACCIDENT,4,37,0,0,0,0,0,0
2011,ANIMAL ATTACK,10,5,0,0,0,4000,0,0
2011,DROUGHT,149,12,0,0,0,305338,0,0
2011,DROWNING,2,4,0,0,0,0,0,0
2011,EPIDEMIC,24,239,0,0,45,191062,0,0
2011,FIRE,45,24,701,0,58,7716,0,0
2011,FLOOD,144,51,3540,374,0,122458,0,0
2011,HAILSTORM,127,5,661,46,0,31411,0,0
2011,LANDSLIDE,47,239,348,19,0,49650,0,0
2011,LIGHTNING,40,89,0,0,0,0,0,0
2011,MUDSLIDE,11,1,120,0,0,3222,0,0
2011,OTHER,1,0,0,0,0,0,0,0
2011,RAINS,3,0,0,0,0,0,0,0
2011,RAINSTORM,21,3,566,33,0,17154,0,0
2011,STORM,69,0,582,113,0,6655,0,0
2011,WINDSTORM,1,0,0,0,0,0,0,0
2012,ANIMAL ATTACK,6,0,0,0,0,0,0,0
2012,CONTAMINATION,1,0,0,0,0,60,0,0
2012,DROUGHT,1,0,0,0,0,0,0,0
2012,EPIDEMIC,10,25,0,0,0,30,0,0
2012,FIRE,13,4,60,0,0,503,0,0
2012,FLOOD,137,24,291,12230,0,162449,0,0
2012,FOREST FIRE,2,3,0,0,0,0,0,0
2012,HAILSTORM,13,1,0,0,0,6998,0,0
2012,LANDSLIDE,6,36,2,0,0,5161,0,0
2012,LIGHTNING,6,13,0,0,0,0,0,0
2012,RAINSTORM,1,0,0,0,0,3100,0,0
2012,STORM,13,9,0,41,0,803,0,0
2012,WINDSTORM,1,1,0,0,0,0,0,0
2013,ACCIDENT,22,38,0,0,0,0,0,0
2013,ANIMAL ATTACK,2,5,0,0,0,0,0,0
2013,CONTAMINATION,1,2,0,0,0,0,0,0
2013,DROUGHT,12,0,0,0,0,0,0,0
2013,DROWNING,1,1,0,0,0,0,0,0
2013,EPIDEMIC,7,14,0,0,0,65,0,0
2013,FIRE,10,2,122,0,0,922,0,0
2013,FLOOD,157,18,1755,1,0,34582,0,0
2013,HAILSTORM,87,1,629,329,0,38934,0,0
2013,LANDSLIDE,18,2,38,0,0,1952,0,0
2013,LIGHTNING,3,1,0,0,0,0,0,0
2013,MUDSLIDE,3,0,0,0,0,24,0,0
2013,OTHER,5,20,200,0,0,300,0,0
2013,RAINS,4,0,0,0,0,1040,0,0
2013,RAINSTORM,4,0,68,0,0,8158,0,0
2013,STORM,7,1,72,2,0,4,0,0
2013,THUNDERSTORM,10,0,0,0,0,2425,0,0
2013,TORNADO,1,0,154,51,0,0,0,0
2013,WINDSTORM,9,0,329,51,0,2085,0,0
2014,ANIMAL ATTACK,2,3,0,0,0,0,0,0
2014,DROUGHT,12,0,0,0,0,0,0,0
2014,EPIDEMIC,3,9,0,0,0,10,0,0
2014,FIRE,13,8,0,0,0,216,0,0
2014,FLASH FLOOD,1,0,0,0,0,0,0,0
2014,FLOOD,60,13,266,0,0,26424,0,0
2014,HAILSTORM,61,2,688,0,0,31808,0,0
2014,LANDSLIDE,6,2,0,4,0,4701,0,0
2014,LIGHTNING,2,11,0,0,0,0,0,0
2014,MUDSLIDE,2,0,0,50,0,320,0,0
2014,OTHER,4,13,0,0,0,2399,0,0
2014,RAINS,6,3,0,0,0,69128,0,0
2014,RAINSTORM,22,20,300,0,0,15905,0,0
2014,STORM,13,0,0,0,0,8838,0,0
2014,THUNDERSTORM,1,0,0,0,0,0,0,0
2014,WINDSTORM,3,0,0,0,0,3060,0,0
2015,ANIMAL ATTACK,2,0,0,0,0,14320,0,0
2015,DROUGHT,8,0,0,0,0,110684,0,0
2015,EPIDEMIC,1,0,0,0,0,0,0,0
2015,FIRE,39,1,40,24,0,3621,0,0
2015,FLOOD,38,4,0,0,0,5017,0,0
2015,FOREST FIRE,1,0,0,0,0,107,0,0
2015,HAILSTORM,68,0,538,79,0,23362,0,0
2015,LANDSLIDE,4,8,0,0,0,491,0,0
2015,OTHER,9,5,0,0,0,10026,0,0
2015,RAINS,11,0,317,86,0,9144,0,0
2015,RAINSTORM,9,3,0,0,0,1057,0,0
2015,STORM,67,2,387,2,0,19039,0,0
2015,THUNDERSTORM,2,5,0,0,0,0,0,0
2015,WINDSTORM,35,0,90,0,0,2152,0,0
2016,ACCIDENT,1,5,0,0,0,0,0,0
2016,DROUGHT,11,0,0,0,0,19040,0,0
2016,EARTHQUAKE,3,0,995,0,0,11200,0,0
2016,EPIDEMIC,1,0,0,0,0,0,0,0
2016,FIRE,13,0,107,183,0,1164,0,0
2016,FLASH FLOOD,1,0,0,0,0,100,0,0
2016,FLOOD,38,7,848,1136,0,13757,0,0
2016,HAILSTORM,24,0,34,0,0,7483,0,0
2016,LANDSLIDE,1,0,0,0,0,250,0,0
2016,LIGHTNING,1,0,0,0,0,6,0,0
2016,OTHER,5,42,0,0,0,92,0,0
2016,RAINS,5,0,0,2,0,7368,0,0
2016,RAINSTORM,4,0,1,0,0,1562,0,0
2016,STORM,45,52,177,31,0,6888,0,0
2016,THUNDERSTORM,1,0,0,0,0,0,0,0
2016,WINDSTORM,9,0,59,30,0,1985,0,0
2017,DROUGHT,33,0,0,0,0,19633,0,0
2017,EARTHQUAKE,4,0,0,18,0,2500,0,0
2017,EPIDEMIC,1,0,0,0,0,0,0,0
2017,FAMINE,1,0,0,0,0,0,0,0
2017,FIRE,5,9,971,0,0,5257,0,0
2017,FLOOD,93,9,4458,14011,0,231119,0,0
2017,HAILSTORM,22,0,1881,760,0,12458,0,0
2017,LANDSLIDE,5,20,0,0,0,250,0,0
2017,OTHER,6,0,3,0,0,48650,0,0
2017,RAINS,2,0,0,0,0,460,0,0
2017,RAINSTORM,22,0,4,3,0,16098,0,0
2017,STORM,71,0,1132,122,0,15061,0,0
2017,WINDSTORM,10,0,4,0,0,920,0,0
2018,ANIMAL ATTACK,1,10,0,0,0,0,0,0
2018,DROUGHT,1,0,0,0,0,0,0,0
2018,EPIDEMIC,1,0,0,0,0,0,0,0
2018,FIRE,10,0,56,0,0,1577,0,0
2018,FLOOD,113,7,7476,61,0,277320,0,0
2018,HAILSTORM,28,1,0,20,0,3043,0,0
2018,LANDSLIDE,28,1,42,270,0,497,0,0
2018,MUDSLIDE,1,0,0,79,0,0,0,0
2018,OTHER,2,0,0,0,0,0,0,0
2018,RAINSTORM,4,0,56,0,0,3773,0,0
2018,STORM,27,0,33,37,0,2881,0,0
2018,THUNDERSTORM,5,0,3,0,0,45,0,0
2018,WINDSTORM,2,0,0,0,0,150,0,0
2020,EPIDEMIC,1,0,0,0,0,0,0,0
TOTAL,,4847,17856,60447,43854,3091,11323967,,
